IMEI,total_duration,dropoff_datetime,pickup_datetime,user_on_booking_lat_long,user_on_dropoff_lat_long
864000000000000,88709,2023-01-22 04:32:33,2023-01-22 04:31:04,"2.9286086,101.6549167","2.9286744,101.654751"
864000000000000,3287196,2023-03-09 01:57:52,2023-03-09 01:03:05,"2.9218237,101.6510169","2.92179,101.6510357"
864000000000000,506758,2023-01-14 03:26:51,2023-01-14 03:18:24,"2.9250873,101.6377017","2.9164208,101.6458588"
864000000000000,552915,2023-02-05 18:26:15,2023-02-05 18:17:02,"2.9223503,101.6519559","2.9254691,101.6378569"
864000000000000,284050,2023-03-03 01:44:36,2023-03-03 01:39:52,"2.911344,101.6391351","2.9235671,101.6358932"
864000000000000,255195,2023-01-17 13:30:33,2023-01-17 13:26:18,"2.9304692,101.6380775","2.9212287,101.6372794"
864000000000000,303898,2023-04-02 11:37:00,2023-04-02 11:31:56,"2.921175,101.6608068","2.9207085,101.6555956"
864000000000000,418644,2023-03-19 14:44:24,2023-03-19 14:37:25,"2.909005,101.6627935","2.9148515,101.6573088"
863000000000000,547303,2023-01-07 16:51:10,2023-01-07 16:42:03,"2.9355774,101.6409976","2.935628,101.641096"
864000000000000,219501,2023-03-28 05:55:11,2023-03-28 05:51:32,"2.9217956,101.6510352","2.9191877,101.6546469"
864000000000000,403032,2023-02-08 11:44:27,2023-02-08 11:37:44,"2.9223974,101.6398213","2.9224883,101.651105"
864000000000000,708767,2023-01-13 07:51:25,2023-01-13 07:39:37,"2.9090458,101.6627595","2.9221363,101.6581698"
864000000000000,248716,2023-02-08 08:54:04,2023-02-08 08:49:55,"2.9234859,101.6332265","2.9227075,101.6425709"
864000000000000,434838,2023-03-13 15:07:01,2023-03-13 14:59:46,"2.9196706,101.6372882","2.9162722,101.6456546"
864000000000000,248796,2023-03-22 16:46:14,2023-03-22 16:42:05,"2.9242675,101.6373802","2.923289,101.6340493"
864000000000000,517334,2023-02-11 00:13:51,2023-02-11 00:05:14,"2.9227225,101.6427231","2.9250457,101.6375392"
864000000000000,2257873,2023-02-02 01:33:36,2023-02-02 00:55:58,"2.9231724,101.6341697","2.9230783,101.6339615"
863000000000000,4188722,2023-02-19 23:28:37,2023-02-19 22:18:48,"2.9356155,101.6411314","2.9345718,101.6404697"
864000000000000,1047358,2023-01-26 02:45:41,2023-01-26 02:28:14,"2.9285481,101.6549406","2.9285231,101.65504"
864000000000000,548590,2023-03-24 22:48:54,2023-03-24 22:39:46,"2.9324831,101.6477927","2.925451,101.6378643"
863000000000000,1088498,2023-01-27 17:31:17,2023-01-27 17:13:08,"2.9334406,101.6379994","2.9357992,101.6412237"
863000000000000,1671585,2023-01-28 19:33:10,2023-01-28 19:05:19,"2.935624,101.641044","2.9355291,101.6410227"
864000000000000,699539,2023-02-28 23:31:05,2023-02-28 23:19:25,"2.9217323,101.6509585","2.9254773,101.6377889"
864000000000000,49362,2023-02-07 08:49:58,2023-02-07 08:49:09,"2.9226661,101.6339788","2.923182,101.6341667"
864000000000000,301014,2023-02-24 00:52:01,2023-02-24 00:47:00,"2.913469,101.6552578","2.90886,101.6628545"
864000000000000,3604991,2023-03-06 00:01:40,2023-03-05 23:01:35,"2.9197902,101.6567848","2.9196906,101.6566907"
864000000000000,370412,2023-03-30 22:14:00,2023-03-30 22:07:50,"2.9155114,101.650407","2.9215738,101.6564356"
864000000000000,261468,2023-03-12 11:47:56,2023-03-12 11:43:35,"2.9182668,101.65735","2.9235308,101.6604914"
864000000000000,299480,2023-03-31 01:20:12,2023-03-31 01:15:12,"2.9249543,101.6370119","2.9338434,101.6365767"
864000000000000,301011,2023-01-04 13:12:49,2023-01-04 13:07:48,"2.9230865,101.6341247","2.9304855,101.6380867"
864000000000000,2002415,2023-01-15 07:35:17,2023-01-15 07:01:55,"2.9136306,101.6550892","2.915408,101.6503701"
864000000000000,383030,2023-03-18 16:53:37,2023-03-18 16:47:14,"2.9197476,101.6567465","2.9208688,101.6612722"
864000000000000,404473,2023-02-20 15:37:02,2023-02-20 15:30:18,"2.9162409,101.650345","2.9136771,101.655323"
864000000000000,1015976,2023-03-07 19:10:16,2023-03-07 18:53:20,"2.9056857,101.6601147","2.919844,101.656837"
863000000000000,120742,2023-02-16 16:39:02,2023-02-16 16:37:02,"2.9352874,101.6407314","2.9352719,101.6407305"
864000000000000,20930,2023-04-07 14:33:56,2023-04-07 14:33:35,"2.9304762,101.6380099","2.9304807,101.6380154"
864000000000000,615980,2023-02-27 12:15:31,2023-02-27 12:05:15,"2.9236417,101.6617975","2.9202311,101.6364033"
864000000000000,339692,2023-04-01 01:44:30,2023-04-01 01:38:50,"2.9338165,101.6365581","2.9254062,101.6376698"
864000000000000,529231,2023-01-17 18:14:13,2023-01-17 18:05:23,"2.9196962,101.6569996","2.9203618,101.6364216"
864000000000000,348723,2023-03-26 17:23:31,2023-03-26 17:17:43,"2.9225212,101.6402251","2.9218592,101.6510596"
864000000000000,445500,2023-02-01 20:15:49,2023-02-01 20:08:24,"2.9217727,101.6511427","2.9164006,101.6456513"
863000000000000,1561095,2023-01-07 17:54:38,2023-01-07 17:28:37,"2.9356189,101.6410843","2.9355989,101.6409097"
864000000000000,429331,2023-01-28 16:58:55,2023-01-28 16:51:46,"2.9239326,101.6374042","2.9182131,101.6488664"
864000000000000,438702,2023-03-02 18:55:38,2023-03-02 18:48:19,"2.9222785,101.6506349","2.9192011,101.6569311"
864000000000000,1508613,2023-01-01 18:39:26,2023-01-01 18:14:17,"2.9254741,101.6377604","2.9232192,101.6341583"
864000000000000,381012,2023-03-07 17:46:32,2023-03-07 17:40:11,"2.9137061,101.6553316","2.9218242,101.6510635"
864000000000000,286113,2023-02-23 16:20:19,2023-02-23 16:15:33,"2.9136746,101.6551105","2.921763,101.6510107"
864000000000000,324258,2023-01-29 00:26:21,2023-01-29 00:20:57,"2.9207995,101.6612019","2.9137506,101.655239"
864000000000000,1475205,2023-03-25 01:16:24,2023-03-25 00:51:49,"2.913675,101.6549817","2.9133916,101.6551812"
864000000000000,234215,2023-04-04 07:05:39,2023-04-04 07:01:45,"2.9233634,101.6356526","2.9229361,101.6427898"
864000000000000,411408,2023-01-30 10:49:29,2023-01-30 10:42:38,"2.9285199,101.6549157","2.9236147,101.661736"
864000000000000,411341,2023-02-28 00:54:08,2023-02-28 00:47:17,"2.925448,101.637843","2.925442,101.6378524"
864000000000000,554429,2023-01-03 10:55:37,2023-01-03 10:46:23,"2.925441,101.6375483","2.9262927,101.6516571"
863000000000000,4757523,2023-03-02 16:55:14,2023-03-02 15:35:57,"2.9354555,101.6410978","2.9356001,101.6410386"
864000000000000,1873982,2023-03-26 11:23:27,2023-03-26 10:52:13,"2.9354667,101.6410717","2.9355931,101.6410554"
863000000000000,1814979,2023-02-11 18:34:31,2023-02-11 18:04:16,"2.9352556,101.64073","2.9352179,101.6406268"
864000000000000,400601,2023-02-14 21:49:02,2023-02-14 21:42:21,"2.9229273,101.6514133","2.9220973,101.6397511"
864000000000000,336201,2023-04-05 14:57:49,2023-04-05 14:52:13,"2.9160612,101.640843","2.9212467,101.6358473"
864000000000000,310387,2023-02-10 14:22:13,2023-02-10 14:17:02,"2.9307494,101.6475746","2.9307332,101.6475473"
864000000000000,3136818,2023-02-18 21:13:43,2023-02-18 20:21:26,"2.9201711,101.6364034","2.9236374,101.6358059"
864000000000000,474487,2023-02-22 04:45:13,2023-02-22 04:37:19,"2.9164605,101.6456849","2.925024,101.6373092"
864000000000000,434539,2023-03-19 00:09:48,2023-03-19 00:02:34,"2.9233635,101.6356941","2.9340926,101.6312345"
864000000000000,176876,2023-04-05 11:10:27,2023-04-05 11:07:30,"2.919575,101.6567705","2.9136935,101.6552914"
864000000000000,3135930,2023-03-21 01:33:37,2023-03-21 00:41:21,"2.9254584,101.637914","2.9234191,101.6357154"
864000000000000,829614,2023-03-28 21:00:56,2023-03-28 20:47:07,"2.9218507,101.6511423","2.921899,101.6509983"
864000000000000,828660,2023-02-07 08:08:47,2023-02-07 07:54:59,"2.9161132,101.64589","2.9336464,101.6308496"
864000000000000,22004,2023-03-08 16:59:49,2023-03-08 16:59:27,"2.9146593,101.6670204","2.914614,101.666993"
864000000000000,251820,2023-02-09 12:05:00,2023-02-09 12:00:48,"2.9183377,101.6573509","2.9149261,101.658496"
864000000000000,600000,2023-01-30 18:19:36,2023-01-30 18:09:36,"2.9216456,101.6556163","2.9159648,101.640838"
864000000000000,180212,2023-01-19 17:27:32,2023-01-19 17:24:32,"2.9254203,101.6377605","2.9307517,101.6378898"
864000000000000,1366932,2023-01-26 04:37:26,2023-01-26 04:14:39,"2.9290587,101.6537031","2.9285445,101.654928"
864000000000000,542696,2023-01-06 13:17:38,2023-01-06 13:08:36,"2.9221598,101.6509174","2.9110522,101.6393495"
864000000000000,702100,2023-03-24 11:14:35,2023-03-24 11:02:53,"2.9248544,101.6494805","2.9200885,101.6364067"
863000000000000,719873,2023-02-06 18:17:36,2023-02-06 18:05:36,"2.935625,101.6410458","2.935297,101.642845"
863000000000000,310066,2023-02-09 22:58:07,2023-02-09 22:52:57,"2.9356129,101.6410766","2.9356841,101.64103"
864000000000000,465201,2023-01-03 16:51:53,2023-01-03 16:44:08,"2.9249905,101.6372381","2.9218191,101.651004"
864000000000000,627411,2023-01-25 08:43:35,2023-01-25 08:33:08,"2.9185062,101.6411132","2.9232916,101.6557302"
864000000000000,200514,2023-04-05 16:43:07,2023-04-05 16:39:47,"2.9304779,101.6380567","2.9337733,101.6363527"
864000000000000,240500,2023-02-14 14:28:39,2023-02-14 14:24:38,"2.9253063,101.6495816","2.9247743,101.6550374"
864000000000000,378459,2023-02-05 22:03:42,2023-02-05 21:57:24,"2.9284307,101.65499","2.9217314,101.6510086"
864000000000000,974340,2023-01-19 14:24:57,2023-01-19 14:08:43,"2.9128912,101.6543799","2.9233273,101.6602982"
864000000000000,454025,2023-02-13 17:33:14,2023-02-13 17:25:40,"2.925248,101.635844","2.9217191,101.6509607"
864000000000000,400699,2023-01-30 15:34:08,2023-01-30 15:27:27,"2.9162992,101.64593","2.920163,101.6365719"
864000000000000,707438,2023-03-31 22:55:56,2023-03-31 22:44:09,"2.9234011,101.6340424","2.9255308,101.6617336"
864000000000000,573315,2023-04-07 14:14:10,2023-04-07 14:04:36,"2.9320867,101.6477483","2.9304954,101.6380452"
863000000000000,3391313,2023-01-08 10:01:08,2023-01-08 09:04:37,"2.9356209,101.6409098","2.9356874,101.6411123"
864000000000000,392340,2023-04-04 07:37:32,2023-04-04 07:31:00,"2.9233879,101.6356785","2.9227263,101.6425123"
863000000000000,281510,2023-02-16 16:47:03,2023-02-16 16:42:21,"2.9352159,101.6406536","2.9352126,101.6406608"
864000000000000,1450494,2023-03-21 02:34:27,2023-03-21 02:10:17,"2.9223433,101.6397408","2.9150634,101.6696026"
863000000000000,29045,2023-01-10 23:05:13,2023-01-10 23:04:44,"2.9356448,101.6410338","2.9356381,101.6410597"
864000000000000,233295,2023-01-13 00:36:18,2023-01-13 00:32:25,"2.9304872,101.6379645","2.9305239,101.638009"
864000000000000,688534,2023-02-03 21:31:20,2023-02-03 21:19:52,"2.9250579,101.6370313","2.9286481,101.6546354"
864000000000000,702129,2023-01-05 20:06:01,2023-01-05 19:54:19,"2.9213524,101.63753","2.925321,101.6378329"
864000000000000,52047,2023-02-10 22:22:23,2023-02-10 22:21:31,"2.9163247,101.6454815","2.9163808,101.645519"
864000000000000,760555,2023-03-13 22:17:39,2023-03-13 22:04:59,"2.9155083,101.6503657","2.9288025,101.6549581"
864000000000000,46755,2023-01-31 17:19:53,2023-01-31 17:19:06,"2.9304644,101.6380074","2.9304604,101.6380099"
864000000000000,194242,2023-04-04 19:02:51,2023-04-04 18:59:36,"2.9212545,101.6556459","2.9137506,101.6553358"
864000000000000,8441890,2023-03-31 21:31:00,2023-03-31 19:10:18,"2.9156751,101.665704","2.9203817,101.6365883"
864000000000000,542418,2023-02-16 08:56:52,2023-02-16 08:47:50,"2.9214197,101.6413793","2.9133441,101.6552855"
864000000000000,535840,2023-03-15 03:41:49,2023-03-15 03:32:53,"2.9229482,101.642727","2.9181553,101.6492677"
864000000000000,406476,2023-03-21 23:10:07,2023-03-21 23:03:21,"2.9213866,101.6373156","2.9211712,101.6373571"
864000000000000,704716,2023-02-11 21:34:46,2023-02-11 21:23:01,"2.9159175,101.6455007","2.9250307,101.6374878"
864000000000000,491409,2023-03-03 11:54:22,2023-03-03 11:46:11,"2.9255026,101.6378258","2.9199473,101.6365487"
864000000000000,1296945,2023-02-14 23:51:49,2023-02-14 23:30:12,"2.9249784,101.6373305","2.9247238,101.6374875"
863000000000000,4129357,2023-03-19 09:03:13,2023-03-19 07:54:24,"2.9351988,101.6406522","2.9364036,101.6420719"
864000000000000,287115,2023-03-31 11:57:58,2023-03-31 11:53:11,"2.9223937,101.6398256","2.9230495,101.6340865"
863000000000000,3464143,2023-01-09 19:25:20,2023-01-09 18:27:36,"2.9356013,101.6410333","2.9356489,101.6410369"
864000000000000,68324,2023-01-29 22:32:44,2023-01-29 22:31:35,"2.9182106,101.648999","2.918181,101.6490289"
864000000000000,702616,2023-04-02 02:18:05,2023-04-02 02:06:22,"2.9255749,101.6618169","2.9223123,101.6343609"
864000000000000,64208,2023-02-16 19:35:09,2023-02-16 19:34:05,"2.9210848,101.6558225","2.9212422,101.6556767"
864000000000000,1174099,2023-02-10 13:45:24,2023-02-10 13:25:50,"2.9307466,101.6474604","2.9252848,101.6377656"
864000000000000,1662668,2023-01-31 23:17:26,2023-01-31 22:49:43,"2.9355668,101.6409814","2.9355716,101.640943"
864000000000000,523451,2023-01-30 19:32:20,2023-01-30 19:23:36,"2.9210743,101.6563277","2.9285441,101.6548338"
864000000000000,536796,2023-03-24 07:21:21,2023-03-24 07:12:24,"2.9212663,101.6555545","2.9231786,101.6342045"
864000000000000,358071,2023-02-25 12:45:54,2023-02-25 12:39:56,"2.9248286,101.6373124","2.9217223,101.6509707"
864000000000000,403252,2023-03-10 18:27:57,2023-03-10 18:21:14,"2.9162196,101.6459687","2.9217724,101.6510064"
864000000000000,258268,2023-04-02 23:01:26,2023-04-02 22:57:08,"2.9220289,101.6343489","2.9234843,101.6356745"
864000000000000,89812,2023-03-08 10:27:59,2023-03-08 10:26:29,"2.9220341,101.6343294","2.9220398,101.6344135"
863000000000000,696758,2023-02-09 19:12:27,2023-02-09 19:00:50,"2.9355768,101.6410892","2.935638,101.6411904"
864000000000000,704391,2023-03-02 18:06:54,2023-03-02 17:55:09,"2.919654,101.6568704","2.9201125,101.6363437"
863000000000000,81610,2023-01-10 23:08:47,2023-01-10 23:07:26,"2.9356422,101.6410444","2.9356424,101.6410534"
864000000000000,1152391,2023-02-28 15:56:20,2023-02-28 15:37:08,"2.9355886,101.6411679","2.9355758,101.6411187"
864000000000000,403475,2023-02-11 19:43:41,2023-02-11 19:36:58,"2.9286222,101.6547406","2.9217011,101.6508874"
864000000000000,230060,2023-04-05 15:23:54,2023-04-05 15:20:04,"2.9218933,101.6509367","2.9197172,101.6567697"
864000000000000,777163,2023-02-07 18:59:41,2023-02-07 18:46:44,"2.9239934,101.6549752","2.9151049,101.6691429"
867000000000000,1960883,2023-03-05 16:38:46,2023-03-05 16:06:05,"2.9356564,101.641097","2.9356816,101.6411144"
864000000000000,900000,2023-01-25 19:55:50,2023-01-25 19:40:50,"2.9200857,101.6363057","2.9254145,101.6376777"
864000000000000,935349,2023-03-18 19:38:30,2023-03-18 19:22:54,"2.9179552,101.6491419","2.9307651,101.6475594"
864000000000000,415373,2023-01-04 11:39:16,2023-01-04 11:32:20,"2.9218047,101.6510308","2.9227061,101.6427685"
864000000000000,709769,2023-03-04 23:40:44,2023-03-04 23:28:54,"2.9285436,101.6546446","2.916484,101.6456966"
864000000000000,700877,2023-01-12 20:26:32,2023-01-12 20:14:51,"2.9218451,101.6510341","2.9157717,101.6497964"
864000000000000,1397933,2023-01-06 13:13:55,2023-01-06 12:50:37,"2.9230148,101.6340354","2.9230172,101.6340195"
864000000000000,422727,2023-01-21 03:10:24,2023-01-21 03:03:22,"2.9213005,101.6356711","2.9217333,101.6510683"
864000000000000,371520,2023-01-18 17:14:26,2023-01-18 17:08:14,"2.9135685,101.6552753","2.9217617,101.6511703"
864000000000000,381628,2023-02-09 02:53:50,2023-02-09 02:47:29,"2.9229038,101.6427151","2.9181328,101.6489776"
863000000000000,3427748,2023-01-29 15:07:17,2023-01-29 14:10:10,"2.935202,101.6398639","2.935162,101.6398494"
864000000000000,405337,2023-04-03 05:39:28,2023-04-03 05:32:43,"2.9225068,101.6410274","2.9239335,101.6509346"
864000000000000,1000156,2023-02-19 19:20:26,2023-02-19 19:03:46,"2.9356367,101.6410117","2.9208,101.661285"
864000000000000,590832,2023-01-18 23:27:30,2023-01-18 23:17:39,"2.921114,101.6557786","2.9213087,101.6556844"
864000000000000,406881,2023-01-11 17:49:07,2023-01-11 17:42:20,"2.9218925,101.651274","2.9224267,101.6398368"
864000000000000,677112,2023-02-13 11:42:45,2023-02-13 11:31:28,"2.9284624,101.6548137","2.9155348,101.6503481"
863000000000000,1174878,2023-02-06 10:17:18,2023-02-06 09:57:43,"2.9356202,101.6410486","2.9356187,101.6410831"
864000000000000,530891,2023-02-24 13:45:46,2023-02-24 13:36:55,"2.9203425,101.636162","2.9248633,101.6374984"
864000000000000,490164,2023-03-31 22:26:29,2023-03-31 22:18:18,"2.9307507,101.6475224","2.9254882,101.6378385"
864000000000000,1322217,2023-04-04 22:30:21,2023-04-04 22:08:19,"2.9143113,101.6667901","2.9147167,101.6693795"
863000000000000,1601596,2023-02-21 19:07:51,2023-02-21 18:41:10,"2.9356308,101.6410563","2.9354609,101.6410492"
864000000000000,313752,2023-02-17 14:34:42,2023-02-17 14:29:28,"2.9321829,101.6478634","2.9225768,101.6510859"
864000000000000,1003946,2023-02-16 00:33:28,2023-02-16 00:16:44,"2.9132543,101.6551012","2.9254947,101.6378307"
864000000000000,457982,2023-03-29 16:46:38,2023-03-29 16:39:00,"2.91868,101.6457267","2.911761,101.6546395"
864000000000000,705160,2023-01-11 18:37:32,2023-01-11 18:25:47,"2.922711,101.6393021","2.9218,101.6509983"
864000000000000,71896,2023-01-26 11:09:47,2023-01-26 11:08:35,"2.9146276,101.6668605","2.9144756,101.6669534"
864000000000000,415377,2023-01-05 17:24:01,2023-01-05 17:17:06,"2.9112427,101.6391787","2.9246994,101.6373143"
864000000000000,534101,2023-01-07 20:32:20,2023-01-07 20:23:26,"2.9211733,101.6372368","2.9218205,101.6510207"
864000000000000,197075,2023-03-31 11:56:51,2023-03-31 11:53:34,"2.9226333,101.6407228","2.9231711,101.634138"
864000000000000,463156,2023-03-26 21:50:43,2023-03-26 21:43:00,"2.9320911,101.6486503","2.9196087,101.656766"
864000000000000,599787,2023-03-05 23:26:36,2023-03-05 23:16:36,"2.9285701,101.654645","2.918489,101.6458556"
864000000000000,226360,2023-03-10 19:33:14,2023-03-10 19:29:27,"2.9211817,101.6373117","2.9249806,101.6375072"
864000000000000,399828,2023-03-01 06:55:32,2023-03-01 06:48:52,"2.9224058,101.6392459","2.9254133,101.6511286"
864000000000000,399369,2023-02-25 12:31:00,2023-02-25 12:24:21,"2.9222537,101.6515454","2.9229368,101.6428016"
864000000000000,708745,2023-03-28 07:28:33,2023-03-28 07:16:45,"2.92182,101.6570633","2.9230852,101.6336113"
864000000000000,0,2023-03-17 15:21:13,2023-03-16 16:45:55,"2.9356538,101.6410303","-1.0,-1.0"
864000000000000,410655,2023-01-10 10:47:49,2023-01-10 10:40:59,"2.9287107,101.6546047","2.9254962,101.6495037"
863000000000000,1285199,2023-02-03 10:02:35,2023-02-03 09:41:09,"2.9355901,101.6409043","2.9362755,101.6419212"
863000000000000,43831,2023-03-04 22:53:22,2023-03-04 22:52:38,"2.9349957,101.6406378","2.9348313,101.640619"
864000000000000,340006,2023-01-17 21:25:22,2023-01-17 21:19:42,"2.9136679,101.6553405","2.9217499,101.6509988"
863000000000000,1232951,2023-02-17 18:39:10,2023-02-17 18:18:37,"2.935282,101.6407191","2.9352794,101.6406579"
864000000000000,356054,2023-01-08 06:00:56,2023-01-08 05:55:00,"2.9206549,101.6472083","2.919351,101.6547122"
864000000000000,204838,2023-03-17 16:42:23,2023-03-17 16:38:58,"2.9306263,101.6378349","2.9250484,101.6374971"
864000000000000,214429,2023-04-06 11:39:43,2023-04-06 11:36:09,"2.9194467,101.6565975","2.9147738,101.6574172"
863000000000000,951473,2023-01-15 12:16:59,2023-01-15 12:01:07,"2.9357431,101.6410866","2.9356568,101.6409292"
864000000000000,400294,2023-01-17 09:06:34,2023-01-17 08:59:54,"2.9232341,101.6340326","2.9304198,101.6379762"
864000000000000,1298148,2023-02-06 17:49:05,2023-02-06 17:27:27,"2.9232048,101.6340937","2.9232232,101.6341019"
864000000000000,509740,2023-02-10 09:19:00,2023-02-10 09:10:30,"2.923628,101.6394218","2.9254761,101.6378672"
864000000000000,258750,2023-01-18 12:01:07,2023-01-18 11:56:49,"2.9240878,101.6569414","2.9217595,101.6509359"
864000000000000,701157,2023-04-06 10:32:57,2023-04-06 10:21:16,"2.9160734,101.6461008","2.9207767,101.661365"
864000000000000,1283991,2023-03-24 23:54:43,2023-03-24 23:33:19,"2.9221613,101.6515279","2.925007,101.6374762"
864000000000000,141972,2023-01-26 17:13:34,2023-01-26 17:11:12,"2.9181373,101.6573281","2.9137409,101.6555614"
864000000000000,580623,2023-03-26 21:53:14,2023-03-26 21:43:33,"2.9316093,101.6480568","2.9221048,101.6343178"
864000000000000,589288,2023-01-11 16:06:30,2023-01-11 15:56:40,"2.9225096,101.6511449","2.9250607,101.6376628"
